date,hhid,pno,somipa_pid,part_sex,cnt_no,cnt_age,cnt_sex,cnt_type,cnt_rel,cnt_loc,cnt_plc,cnt_freq,cnt_dur,cnt_dist
04/06/2021 11:36,S02231,2,S02231_2,Male,11,1.333333333,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,140.5464462
04/06/2021 09:50,S02074,3,S02074_3,Male,8,30,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,12.90210579
04/06/2021 09:50,S02074,3,S02074_3,Male,8,62,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,13.59011336
04/06/2021 09:50,S02074,3,S02074_3,Male,8,30,Male,Physical,Friend,"Market
Shop","Within
community",≥1 Weekly,5-15 mins,179.6101074
04/06/2021 09:50,S02074,3,S02074_3,Male,8,21,Male,Physical,Friend,Home,"Within
community",≥1 Weekly,>15-60 mins,60.77901045
04/06/2021 09:50,S02074,3,S02074_3,Male,8,40,Female,Physical,"Random
people",Transport,"Within
community",First time,5-15 mins,993.9812858
04/06/2021 09:50,S02074,3,S02074_3,Male,8,35,Female,Physical,"Random
people",Transport,"Within
community",Daily,5-15 mins,988.6534366
04/06/2021 09:50,S02074,3,S02074_3,Male,8,22,Female,Physical,"Random
people",Transport,"Within
community",First time,5-15 mins,1000.657711
04/06/2021 09:50,S02074,3,S02074_3,Male,8,32,Female,Physical,Friend,"Market
Shop","Within
community",≥1 Weekly,>15-60 mins,897.6950591
04/06/2021 09:23,S02553,1,S02553_1,Male,10,55,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,186.1672961
04/06/2021 09:23,S02553,1,S02553_1,Male,10,61,Male,Non-physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,220.395604
04/06/2021 09:23,S02553,1,S02553_1,Male,10,22,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,221.1930216
04/06/2021 09:23,S02553,1,S02553_1,Male,10,13,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,212.8282929
04/06/2021 09:23,S02553,1,S02553_1,Male,10,38,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,209.2580202
04/06/2021 09:23,S02553,1,S02553_1,Male,10,67,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",≥1 Weekly,>1-2 hrs,3181.878244
04/06/2021 09:23,S02553,1,S02553_1,Male,10,65,Male,Non-physical,"Coworker
Schoolmate",Work,"Outside
community",Daily,>2-4 hrs,2794.405211
04/06/2021 09:23,S02553,1,S02553_1,Male,10,56,Male,Non-physical,"Coworker
Schoolmate",Work,"Within
community",Daily,>1-2 hrs,2582.637561
04/06/2021 09:23,S02553,1,S02553_1,Male,10,50,Male,Non-physical,Friend,Home,"Within
community",Daily,>2-4 hrs,209.7132251
04/06/2021 09:23,S02553,1,S02553_1,Male,10,66,Male,Non-physical,Friend,Work,"Within
community",Daily,>2-4 hrs,3289.113139
04/06/2021 09:47,S02553,2,S02553_2,Male,11,55,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,250.1420164
04/06/2021 09:47,S02553,2,S02553_2,Male,11,68,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,261.9257187
04/06/2021 09:47,S02553,2,S02553_2,Male,11,22,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,280.0295348
04/06/2021 09:47,S02553,2,S02553_2,Male,11,13,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,277.7465183
04/06/2021 09:47,S02553,2,S02553_2,Male,11,38,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,291.5332559
04/06/2021 09:47,S02553,2,S02553_2,Male,11,68,Female,Non-physical,Friend,Home,"Within
community",Daily,>1-2 hrs,91.10909847
04/06/2021 09:47,S02553,2,S02553_2,Male,11,27,Female,Non-physical,"Random
people",Home,"Within
community",Daily,>15-60 mins,91.64996431
04/06/2021 09:47,S02553,2,S02553_2,Male,11,34,Male,Non-physical,"Random
people",Home,"Within
community",Daily,>15-60 mins,221.393451
04/06/2021 09:47,S02553,2,S02553_2,Male,11,5.833333333,Female,Non-physical,"Random
people",Home,"Within
community",Daily,>15-60 mins,204.7126153
04/06/2021 09:47,S02553,2,S02553_2,Male,11,26,Female,Non-physical,"Random
people",Home,"Within
community",≥1 Weekly,>15-60 mins,218.9565936
04/06/2021 09:47,S02553,2,S02553_2,Male,11,24,Female,Non-physical,"Random
people",Home,"Within
community",≥1 Weekly,>15-60 mins,229.1285063
04/06/2021 10:15,S02553,4,S02553_4,Male,20,68,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,270.3370223
04/06/2021 10:15,S02553,4,S02553_4,Male,20,55,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,231.3855202
04/06/2021 10:15,S02553,4,S02553_4,Male,20,61,Male,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,239.6123195
04/06/2021 10:15,S02553,4,S02553_4,Male,20,38,Male,Non-physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,231.1753281
04/06/2021 10:15,S02553,4,S02553_4,Male,20,22,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,232.6177058
04/06/2021 10:15,S02553,4,S02553_4,Male,20,16,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>2-4 hrs,485.4980898
04/06/2021 10:15,S02553,4,S02553_4,Male,20,15,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>2-4 hrs,484.3661242
04/06/2021 10:15,S02553,4,S02553_4,Male,20,15,Male,Physical,"Coworker
Schoolmate",Home,"Within
community",Daily,>2-4 hrs,471.3686482
04/06/2021 10:15,S02553,4,S02553_4,Male,20,15,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>1-2 hrs,501.2372796
04/06/2021 10:15,S02553,4,S02553_4,Male,20,14,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>1-2 hrs,459.3133085
04/06/2021 10:15,S02553,4,S02553_4,Male,20,14,Male,Physical,"Coworker
Schoolmate",Home,"Within
community",Daily,>1-2 hrs,95.08506677
04/06/2021 10:15,S02553,4,S02553_4,Male,20,15,Male,Physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,546.3444764
04/06/2021 10:15,S02553,4,S02553_4,Male,20,14,Male,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,163.9539894
04/06/2021 10:15,S02553,4,S02553_4,Male,20,17,Male,Physical,"Coworker
Schoolmate",School,"Within
community",≥1 Weekly,>2-4 hrs,464.4871957
04/06/2021 10:15,S02553,4,S02553_4,Male,20,15,Male,Physical,"Coworker
Schoolmate",School,"Within
community",≥1 Weekly,>1-2 hrs,462.4882619
04/06/2021 10:15,S02553,4,S02553_4,Male,20,15,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>4 hrs,468.4396564
04/06/2021 10:15,S02553,4,S02553_4,Male,20,16,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>2-4 hrs,470.4310498
04/06/2021 10:15,S02553,4,S02553_4,Male,20,15,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>1-2 hrs,467.0878283
04/06/2021 10:15,S02553,4,S02553_4,Male,20,15,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>4 hrs,463.7006526
04/06/2021 10:15,S02553,4,S02553_4,Male,20,13,Male,Physical,Friend,School,"Within
community",≥1 Monthly,>2-4 hrs,460.0834614
04/06/2021 10:28,S02553,3,S02553_3,Female,10,68,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,235.5517391
04/06/2021 10:28,S02553,3,S02553_3,Female,10,61,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,265.9629882
04/06/2021 10:28,S02553,3,S02553_3,Female,10,38,Male,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,230.0090879
04/06/2021 10:28,S02553,3,S02553_3,Female,10,22,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,237.1289738
04/06/2021 10:28,S02553,3,S02553_3,Female,10,13,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,238.2525767
04/06/2021 10:28,S02553,3,S02553_3,Female,10,35,Female,Non-physical,Friend,Home,"Within
community",Daily,>1-2 hrs,196.1693042
04/06/2021 10:28,S02553,3,S02553_3,Female,10,45,Female,Non-physical,Friend,Home,"Within
community",Daily,>1-2 hrs,246.3613147
04/06/2021 10:28,S02553,3,S02553_3,Female,10,49,Female,Non-physical,Friend,Home,"Within
community",Daily,>15-60 mins,237.1157719
04/06/2021 10:28,S02553,3,S02553_3,Female,10,27,Female,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>2-4 hrs,166.1512913
04/06/2021 10:28,S02553,3,S02553_3,Female,10,52,Female,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>2-4 hrs,184.9687864
05/06/2021 09:46,S02249,1,S02249_1,Female,13,32,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,205.0795238
05/06/2021 09:46,S02249,1,S02249_1,Female,13,42,Female,Physical,Friend,"Market
Shop","Within
community",Daily,>15-60 mins,254.2642826
05/06/2021 09:46,S02249,1,S02249_1,Female,13,44,Female,Physical,Friend,"Market
Shop","Within
community",Daily,>15-60 mins,252.70981
05/06/2021 09:46,S02249,1,S02249_1,Female,13,40,Female,Physical,Friend,"Market
Shop","Within
community",Daily,5-15 mins,255.400236
05/06/2021 09:46,S02249,1,S02249_1,Female,13,42,Female,Physical,Friend,"Market
Shop","Within
community",≥1 Weekly,5-15 mins,427.1751361
05/06/2021 09:46,S02249,1,S02249_1,Female,13,35,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,158.9056436
05/06/2021 09:46,S02249,1,S02249_1,Female,13,11,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,158.1686794
05/06/2021 09:46,S02249,1,S02249_1,Female,13,7,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,165.4915947
05/06/2021 09:46,S02249,1,S02249_1,Female,13,21,Female,Physical,Friend,Home,"Within
community",Daily,>2-4 hrs,165.6754623
05/06/2021 09:46,S02249,1,S02249_1,Female,13,72,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,156.7003641
05/06/2021 09:46,S02249,1,S02249_1,Female,13,35,Male,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>15-60 mins,166.4191225
05/06/2021 09:46,S02249,1,S02249_1,Female,13,0.5,Female,Physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,169.1347924
05/06/2021 09:46,S02249,1,S02249_1,Female,13,6,Male,Physical,"Other
relative",Home,"Within
community",Daily,>15-60 mins,175.892822
05/06/2021 10:05,S02249,2,S02249_2,Female,9,5,Female,Physical,Friend,Home,"Within
community",Daily,>4 hrs,162.0319326
05/06/2021 10:05,S02249,2,S02249_2,Female,9,9,Female,Physical,Friend,Home,"Within
community",Daily,>4 hrs,163.9889239
05/06/2021 10:05,S02249,2,S02249_2,Female,9,4,Female,Physical,Friend,Home,"Within
community",Daily,>4 hrs,156.0908515
05/06/2021 10:05,S02249,2,S02249_2,Female,9,6,Female,Physical,Friend,Home,"Within
community",Daily,>4 hrs,165.1208767
05/06/2021 10:05,S02249,2,S02249_2,Female,9,3,Female,Physical,Friend,Home,"Within
community",Daily,>4 hrs,176.4067523
05/06/2021 10:05,S02249,2,S02249_2,Female,9,35,Male,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,164.949926
05/06/2021 10:05,S02249,2,S02249_2,Female,9,29,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,159.0265683
05/06/2021 10:05,S02249,2,S02249_2,Female,9,11,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,164.7159049
05/06/2021 10:05,S02249,2,S02249_2,Female,9,72,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,176.1871369
05/06/2021 10:51,S02249,3,S02249_3,Male,8,35,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,161.9052912
05/06/2021 10:51,S02249,3,S02249_3,Male,8,29,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,163.3901101
05/06/2021 10:51,S02249,3,S02249_3,Male,8,7,Female,Physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,162.129406
05/06/2021 10:51,S02249,3,S02249_3,Male,8,12,Male,Physical,Friend,School,"Within
community",Daily,>2-4 hrs,703.1179705
05/06/2021 10:51,S02249,3,S02249_3,Male,8,11,Male,Physical,Friend,School,"Within
community",Daily,>15-60 mins,705.5878683
05/06/2021 10:51,S02249,3,S02249_3,Male,8,13,Male,Physical,Friend,School,"Within
community",Daily,>1-2 hrs,708.9580768
05/06/2021 10:51,S02249,3,S02249_3,Male,8,11,Male,Physical,Friend,School,"Within
community",Daily,>2-4 hrs,692.8836336
05/06/2021 10:51,S02249,3,S02249_3,Male,8,15,Male,Physical,Friend,Home,"Within
community",Daily,>4 hrs,165.4127715
05/06/2021 10:23,S01738,3,S01738_3,Male,7,13,Male,Non-physical,Friend,"Market
Shop","Within
community",Daily,>15-60 mins,474.4256172
05/06/2021 10:23,S01738,3,S01738_3,Male,7,14,Female,Non-physical,Friend,Home,"Within
community",Daily,5-15 mins,79.28718569
05/06/2021 10:23,S01738,3,S01738_3,Male,7,12,Male,Non-physical,Friend,"Market
Shop","Within
community",≥1 Weekly,5-15 mins,650.6199533
05/06/2021 10:23,S01738,3,S01738_3,Male,7,16,Female,Non-physical,Friend,"Market
Shop","Within
community",≥1 Weekly,5-15 mins,19.35979112
05/06/2021 10:23,S01738,3,S01738_3,Male,7,9,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,102.8156635
05/06/2021 10:23,S01738,3,S01738_3,Male,7,42,Female,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,98.72069523
05/06/2021 10:23,S01738,3,S01738_3,Male,7,18,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,93.66164211
05/06/2021 11:11,S01464,2,S01464_2,Male,10,16,Male,Non-physical,Friend,Leisure,"Within
community",Daily,>1-2 hrs,188.9678835
05/06/2021 11:11,S01464,2,S01464_2,Male,10,18,Male,Physical,Friend,Leisure,"Within
community",Daily,>1-2 hrs,172.971273
05/06/2021 11:11,S01464,2,S01464_2,Male,10,14,Male,Physical,Friend,Leisure,"Within
community",Daily,>1-2 hrs,183.6956325
05/06/2021 11:11,S01464,2,S01464_2,Male,10,16,Female,Physical,Friend,Leisure,"Within
community",Daily,>15-60 mins,181.5535515
05/06/2021 11:11,S01464,2,S01464_2,Male,10,23,Male,Non-physical,Friend,School,"Within
community",Daily,>4 hrs,1817.056701
05/06/2021 11:11,S01464,2,S01464_2,Male,10,15,Female,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>4 hrs,1817.9055
05/06/2021 11:11,S01464,2,S01464_2,Male,10,17,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>4 hrs,1817.91487
05/06/2021 11:11,S01464,2,S01464_2,Male,10,56,Male,Non-physical,"Coworker
Schoolmate",School,"Within
community",Daily,>4 hrs,1817.554377
05/06/2021 11:11,S01464,2,S01464_2,Male,10,77,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,23.47348316
05/06/2021 11:11,S01464,2,S01464_2,Male,10,55,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,27.66230629
05/06/2021 11:01,S00052,3,S00052_3,Female,6,58,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,1.383810354
05/06/2021 11:01,S00052,3,S00052_3,Female,6,17,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,4.144090373
05/06/2021 11:01,S00052,3,S00052_3,Female,6,80,Female,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,10.19344916
05/06/2021 11:01,S00052,3,S00052_3,Female,6,38,Female,Physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,8.478904018
05/06/2021 11:01,S00052,3,S00052_3,Female,6,4,Male,Physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,4.955591909
05/06/2021 11:01,S00052,3,S00052_3,Female,6,25,Female,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,2.909709714
05/06/2021 11:20,S02041,3,S02041_3,Male,6,54,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,76.18078845
05/06/2021 11:20,S02041,3,S02041_3,Male,6,30,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,65.7270682
05/06/2021 11:20,S02041,3,S02041_3,Male,6,4,Female,Physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,85.42770796
05/06/2021 11:20,S02041,3,S02041_3,Male,6,10,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>1-2 hrs,497.9116469
05/06/2021 11:20,S02041,3,S02041_3,Male,6,12,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>15-60 mins,508.2047196
05/06/2021 11:20,S02041,3,S02041_3,Male,6,9,Female,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,5-15 mins,499.0416961
05/06/2021 08:10,S01019,3,S01019_3,Male,9,47,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,163.7180934
05/06/2021 08:10,S01019,3,S01019_3,Male,9,46,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,174.3129762
05/06/2021 08:10,S01019,3,S01019_3,Male,9,26,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,172.741155
05/06/2021 08:10,S01019,3,S01019_3,Male,9,24,Male,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,169.8024308
05/06/2021 08:10,S01019,3,S01019_3,Male,9,21,Male,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,165.7102109
05/06/2021 08:10,S01019,3,S01019_3,Male,9,17,Male,Physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,166.4945038
05/06/2021 08:10,S01019,3,S01019_3,Male,9,3,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>1-2 hrs,120.6208523
05/06/2021 08:10,S01019,3,S01019_3,Male,9,9,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,160.9123812
05/06/2021 08:10,S01019,3,S01019_3,Male,9,3,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>1-2 hrs,100.751973
05/06/2021 09:28,S00946,2,S00946_2,Male,11,82,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,758.3300381
05/06/2021 09:28,S00946,2,S00946_2,Male,11,75,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,758.9921711
05/06/2021 09:28,S00946,2,S00946_2,Male,11,35,Female,Non-physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,756.4244792
05/06/2021 09:28,S00946,2,S00946_2,Male,11,19,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,752.0062386
05/06/2021 09:28,S00946,2,S00946_2,Male,11,15,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>2-4 hrs,222.0334444
05/06/2021 09:28,S00946,2,S00946_2,Male,11,16,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>2-4 hrs,210.4932135
05/06/2021 09:28,S00946,2,S00946_2,Male,11,17,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>2-4 hrs,240.4847409
05/06/2021 09:28,S00946,2,S00946_2,Male,11,15,Male,Physical,"Coworker
Schoolmate",School,"Within
community",Daily,>2-4 hrs,230.3679609
